account_id,type,amount,recipient_account,description,date
100014,DEPOSIT,3260.26,,Versement client - 3260.26 MAD,2024-08-17 02:15:18
100128,DEPOSIT,4116.84,,Allocation mensuelle - 4116.84 MAD,2024-08-17 04:29:46
100004,TRANSFER,101.2,100276,Transfert international - 101.2 MAD,2024-08-17 12:23:02
100181,WITHDRAW,356.3,,Retrait bancaire - 356.3 MAD,2024-08-17 16:07:58
100316,WITHDRAW,652.36,,Paiement carte bancaire - 652.36 MAD,2024-08-17 18:30:53
100376,WITHDRAW,3924.92,,Retrait guichet - 3924.92 MAD,2024-08-17 20:34:09
100157,DEPOSIT,1112.45,,Dépôt mensuel - 1112.45 MAD,2024-08-18 00:40:51
100234,TRANSFER,4616.4,100557,Virement familial - 4616.4 MAD,2024-08-18 01:59:18
100254,DEPOSIT,3864.77,,Versement client - 3864.77 MAD,2024-08-18 02:32:46
100044,WITHDRAW,3590.46,,Retrait en espèces - 3590.46 MAD,2024-08-18 04:45:54
100523,TRANSFER,3156.34,100555,Règlement facture - 3156.34 MAD,2024-08-18 04:53:04
100576,DEPOSIT,2761.51,,Dépôt de salaire - 2761.51 MAD,2024-08-18 06:16:43
100043,DEPOSIT,2775.97,,Versement client - 2775.97 MAD,2024-08-18 07:30:28
100239,TRANSFER,2093.15,100350,Règlement facture - 2093.15 MAD,2024-08-18 11:21:35
100422,DEPOSIT,2739.16,,Dépôt de salaire - 2739.16 MAD,2024-08-18 14:54:55
100399,WITHDRAW,4563.63,,Prélèvement mensuel - 4563.63 MAD,2024-08-18 15:25:35
100019,DEPOSIT,4606.02,,Dépôt par chèque - 4606.02 MAD,2024-08-18 19:29:25
100169,DEPOSIT,264.3,,Allocation mensuelle - 264.3 MAD,2024-08-18 20:13:09
100146,WITHDRAW,1708.69,,Retrait en espèces - 1708.69 MAD,2024-08-18 20:53:11
100341,WITHDRAW,3201.57,,Retrait au distributeur - 3201.57 MAD,2024-08-18 22:26:47
100259,TRANSFER,4783.97,100509,Paiement de facture - 4783.97 MAD,2024-08-19 01:04:36
100518,TRANSFER,3452.9,100282,Virement permanent - 3452.9 MAD,2024-08-19 01:55:05
100367,TRANSFER,1393.95,100107,Virement permanent - 1393.95 MAD,2024-08-19 02:57:04
100005,WITHDRAW,3776.18,,Retrait au distributeur - 3776.18 MAD,2024-08-19 03:15:06
100120,WITHDRAW,4622.2,,Retrait bancaire - 4622.2 MAD,2024-08-19 03:41:06
100339,DEPOSIT,4608.46,,Allocation mensuelle - 4608.46 MAD,2024-08-19 04:34:37
100091,DEPOSIT,2345.62,,Dépôt mensuel - 2345.62 MAD,2024-08-19 11:39:08
100590,TRANSFER,4129.52,100552,Virement vers épargne - 4129.52 MAD,2024-08-19 11:56:48
100190,DEPOSIT,4698.39,,Dépôt de salaire - 4698.39 MAD,2024-08-19 12:38:44
100586,WITHDRAW,4608.99,,Paiement carte bancaire - 4608.99 MAD,2024-08-19 14:59:44
100532,TRANSFER,164.19,100594,Virement vers épargne - 164.19 MAD,2024-08-19 16:14:46
100102,TRANSFER,3188.84,100085,Paiement fournisseur - 3188.84 MAD,2024-08-19 18:13:15
100428,TRANSFER,608.34,100535,Paiement de facture - 608.34 MAD,2024-08-19 19:28:05
100535,TRANSFER,4198.43,100336,Virement permanent - 4198.43 MAD,2024-08-19 20:41:16
100232,DEPOSIT,4693.93,,Prime annuelle - 4693.93 MAD,2024-08-19 21:18:59
100036,WITHDRAW,4915.44,,Retrait bancaire - 4915.44 MAD,2024-08-19 23:42:03
100247,WITHDRAW,886.51,,Retrait guichet - 886.51 MAD,2024-08-20 01:11:58
100363,DEPOSIT,4605.97,,Dépôt mensuel - 4605.97 MAD,2024-08-20 01:35:37
100568,TRANSFER,2849.23,100533,Règlement facture - 2849.23 MAD,2024-08-20 03:12:28
100459,DEPOSIT,2744.8,,Dépôt mensuel - 2744.8 MAD,2024-08-20 07:58:36
100020,DEPOSIT,2566.37,,Dépôt mensuel - 2566.37 MAD,2024-08-20 08:38:19
100040,WITHDRAW,4229.73,,Retrait en espèces - 4229.73 MAD,2024-08-20 11:11:37
100210,TRANSFER,328.24,100408,Paiement fournisseur - 328.24 MAD,2024-08-20 14:41:46
100032,TRANSFER,1906.61,100280,Virement permanent - 1906.61 MAD,2024-08-20 17:47:50
100346,TRANSFER,217.33,100357,Paiement fournisseur - 217.33 MAD,2024-08-20 20:43:09
100149,TRANSFER,679.66,100299,Virement vers épargne - 679.66 MAD,2024-08-20 21:02:44
100012,DEPOSIT,1669.78,,Versement client - 1669.78 MAD,2024-08-20 21:03:15
100569,DEPOSIT,4595.28,,Prime annuelle - 4595.28 MAD,2024-08-21 00:00:20
100300,DEPOSIT,3901.0,,Allocation mensuelle - 3901.0 MAD,2024-08-21 04:28:47
100264,DEPOSIT,4078.86,,Prime annuelle - 4078.86 MAD,2024-08-21 05:55:26
100372,TRANSFER,4749.0,100064,Règlement facture - 4749.0 MAD,2024-08-21 09:40:33
100038,DEPOSIT,1918.82,,Dépôt de salaire - 1918.82 MAD,2024-08-21 12:21:12
100076,DEPOSIT,3895.87,,Dépôt en espèces - 3895.87 MAD,2024-08-21 15:23:52
100491,TRANSFER,3720.01,100011,Paiement fournisseur - 3720.01 MAD,2024-08-21 15:35:17
100252,DEPOSIT,4577.19,,Versement client - 4577.19 MAD,2024-08-21 20:42:22
100186,TRANSFER,4304.75,100549,Paiement de loyer - 4304.75 MAD,2024-08-21 22:03:40
100159,DEPOSIT,155.12,,Dépôt mensuel - 155.12 MAD,2024-08-22 01:29:36
100160,TRANSFER,4501.67,100528,Virement permanent - 4501.67 MAD,2024-08-22 02:43:30
100287,WITHDRAW,4901.6,,Paiement carte bancaire - 4901.6 MAD,2024-08-22 07:59:27
100060,TRANSFER,3927.88,100155,Règlement facture - 3927.88 MAD,2024-08-22 08:39:21
100059,TRANSFER,4471.94,100407,Virement familial - 4471.94 MAD,2024-08-22 10:55:10
100034,DEPOSIT,3181.22,,Allocation mensuelle - 3181.22 MAD,2024-08-22 14:10:37
100165,TRANSFER,3839.37,100115,Virement vers épargne - 3839.37 MAD,2024-08-22 14:32:36
100081,WITHDRAW,2958.19,,Retrait au distributeur - 2958.19 MAD,2024-08-22 15:12:54
100005,WITHDRAW,3232.03,,Retrait en espèces - 3232.03 MAD,2024-08-22 17:18:03
100395,WITHDRAW,1373.44,,Retrait bancaire - 1373.44 MAD,2024-08-22 18:27:47
100541,WITHDRAW,890.68,,Retrait bancaire - 890.68 MAD,2024-08-22 18:38:29
100451,TRANSFER,1760.33,100437,Règlement facture - 1760.33 MAD,2024-08-22 19:17:50
100508,TRANSFER,1017.59,100047,Paiement de loyer - 1017.59 MAD,2024-08-22 21:18:55
100422,TRANSFER,2163.36,100051,Paiement de facture - 2163.36 MAD,2024-08-22 22:44:16
100491,DEPOSIT,3321.97,,Versement client - 3321.97 MAD,2024-08-22 23:51:04
100263,DEPOSIT,455.38,,Dépôt mensuel - 455.38 MAD,2024-08-23 01:59:50
100345,DEPOSIT,2148.05,,Dépôt en espèces - 2148.05 MAD,2024-08-23 03:54:37
100101,WITHDRAW,4861.99,,Retrait guichet - 4861.99 MAD,2024-08-23 06:49:24
100259,DEPOSIT,3020.03,,Remboursement - 3020.03 MAD,2024-08-23 06:54:27
100454,WITHDRAW,3248.49,,Prélèvement mensuel - 3248.49 MAD,2024-08-23 10:08:59
100546,TRANSFER,4805.2,100214,Paiement de facture - 4805.2 MAD,2024-08-23 14:34:25
100172,DEPOSIT,4430.05,,Dépôt en espèces - 4430.05 MAD,2024-08-23 16:00:06
100596,TRANSFER,2040.01,100437,Paiement fournisseur - 2040.01 MAD,2024-08-23 20:03:25
100029,WITHDRAW,250.4,,Paiement carte bancaire - 250.4 MAD,2024-08-23 21:13:11
100498,DEPOSIT,3869.48,,Prime annuelle - 3869.48 MAD,2024-08-23 23:06:54
100106,DEPOSIT,4506.95,,Dépôt en espèces - 4506.95 MAD,2024-08-24 03:26:51
100221,TRANSFER,4378.16,100215,Transfert international - 4378.16 MAD,2024-08-24 05:54:10
100495,DEPOSIT,4197.05,,Dépôt par chèque - 4197.05 MAD,2024-08-24 08:30:31
100554,TRANSFER,1502.4,100249,Virement vers épargne - 1502.4 MAD,2024-08-24 16:11:41
100261,WITHDRAW,164.42,,Prélèvement mensuel - 164.42 MAD,2024-08-24 23:45:50
100362,TRANSFER,1502.65,100131,Transfert international - 1502.65 MAD,2024-08-25 00:25:36
100385,TRANSFER,1512.55,100058,Virement permanent - 1512.55 MAD,2024-08-25 00:47:50
100210,DEPOSIT,160.79,,Versement client - 160.79 MAD,2024-08-25 07:48:10
100101,DEPOSIT,497.12,,Dépôt par chèque - 497.12 MAD,2024-08-25 09:04:08
100489,TRANSFER,3058.13,100109,Paiement de facture - 3058.13 MAD,2024-08-25 09:38:44
100271,DEPOSIT,682.22,,Dépôt en espèces - 682.22 MAD,2024-08-25 10:17:53
100062,WITHDRAW,4289.09,,Paiement carte bancaire - 4289.09 MAD,2024-08-25 15:31:58
100309,DEPOSIT,3085.83,,Dépôt de salaire - 3085.83 MAD,2024-08-25 17:32:17
100181,WITHDRAW,1207.41,,Retrait en espèces - 1207.41 MAD,2024-08-25 18:39:26
100328,TRANSFER,2979.1,100245,Paiement de facture - 2979.1 MAD,2024-08-26 03:49:46
100059,WITHDRAW,846.21,,Retrait en espèces - 846.21 MAD,2024-08-26 04:06:36
100515,WITHDRAW,2758.41,,Paiement carte bancaire - 2758.41 MAD,2024-08-26 16:24:07
100540,DEPOSIT,1874.18,,Allocation mensuelle - 1874.18 MAD,2024-08-26 18:32:44
100212,TRANSFER,3897.67,100311,Règlement facture - 3897.67 MAD,2024-08-26 22:12:06
100376,WITHDRAW,4282.24,,Paiement carte bancaire - 4282.24 MAD,2024-08-26 22:46:43
100500,DEPOSIT,2185.33,,Dépôt de salaire - 2185.33 MAD,2024-08-27 00:17:58
100406,TRANSFER,4084.57,100529,Virement vers épargne - 4084.57 MAD,2024-08-27 01:24:20
100144,WITHDRAW,2239.62,,Retrait en espèces - 2239.62 MAD,2024-08-27 01:25:48
100248,DEPOSIT,4107.24,,Versement client - 4107.24 MAD,2024-08-27 01:34:47
100221,DEPOSIT,538.4,,Dépôt mensuel - 538.4 MAD,2024-08-27 05:43:55
100046,TRANSFER,679.54,100597,Paiement de facture - 679.54 MAD,2024-08-27 06:26:21
100206,WITHDRAW,3758.53,,Paiement carte bancaire - 3758.53 MAD,2024-08-27 08:07:20
100370,DEPOSIT,3982.98,,Dépôt de salaire - 3982.98 MAD,2024-08-27 08:08:26
100425,DEPOSIT,4577.53,,Dépôt mensuel - 4577.53 MAD,2024-08-27 08:52:48
100342,TRANSFER,4896.56,100001,Paiement de facture - 4896.56 MAD,2024-08-27 10:22:07
100433,DEPOSIT,679.27,,Versement client - 679.27 MAD,2024-08-27 15:41:43
100040,DEPOSIT,1482.0,,Remboursement - 1482.0 MAD,2024-08-27 15:57:18
100535,DEPOSIT,3570.52,,Prime annuelle - 3570.52 MAD,2024-08-27 16:42:26
100532,TRANSFER,1058.92,100052,Paiement fournisseur - 1058.92 MAD,2024-08-27 18:27:42
100328,DEPOSIT,1686.24,,Dépôt mensuel - 1686.24 MAD,2024-08-27 18:58:02
100334,DEPOSIT,4030.15,,Allocation mensuelle - 4030.15 MAD,2024-08-27 19:22:00
100242,TRANSFER,1825.59,100404,Virement vers épargne - 1825.59 MAD,2024-08-27 20:33:02
100500,WITHDRAW,1587.11,,Retrait en espèces - 1587.11 MAD,2024-08-27 21:17:31
100288,TRANSFER,4261.38,100209,Virement permanent - 4261.38 MAD,2024-08-27 22:26:33
100046,TRANSFER,2658.82,100529,Paiement fournisseur - 2658.82 MAD,2024-08-28 01:25:18
100086,TRANSFER,3866.23,100007,Paiement de loyer - 3866.23 MAD,2024-08-28 02:45:02
100063,WITHDRAW,3328.2,,Prélèvement mensuel - 3328.2 MAD,2024-08-28 04:27:31
100045,TRANSFER,1684.8,100555,Virement vers épargne - 1684.8 MAD,2024-08-28 14:28:30
100287,DEPOSIT,4307.39,,Dépôt mensuel - 4307.39 MAD,2024-08-28 16:15:22
100024,TRANSFER,4273.6,100559,Règlement facture - 4273.6 MAD,2024-08-28 16:28:05
100045,TRANSFER,1511.28,100468,Transfert international - 1511.28 MAD,2024-08-28 16:57:42
100113,WITHDRAW,3977.94,,Prélèvement mensuel - 3977.94 MAD,2024-08-28 21:42:22
100341,TRANSFER,3228.33,100223,Transfert international - 3228.33 MAD,2024-08-29 00:51:25
100134,TRANSFER,4149.39,100529,Virement familial - 4149.39 MAD,2024-08-29 05:46:59
100032,TRANSFER,3413.32,100506,Transfert international - 3413.32 MAD,2024-08-29 06:02:37
100116,TRANSFER,2420.59,100507,Virement familial - 2420.59 MAD,2024-08-29 06:31:34
100344,DEPOSIT,3148.96,,Dépôt mensuel - 3148.96 MAD,2024-08-29 06:38:44
100143,WITHDRAW,2575.05,,Paiement carte bancaire - 2575.05 MAD,2024-08-29 07:13:18
100349,DEPOSIT,4960.21,,Prime annuelle - 4960.21 MAD,2024-08-29 10:42:49
100440,WITHDRAW,3214.44,,Retrait en espèces - 3214.44 MAD,2024-08-29 10:43:40
100152,TRANSFER,1035.39,100407,Virement familial - 1035.39 MAD,2024-08-29 11:27:51
100145,TRANSFER,2108.56,100054,Transfert international - 2108.56 MAD,2024-08-29 12:12:41
100002,TRANSFER,2817.94,100311,Paiement de facture - 2817.94 MAD,2024-08-29 13:48:04
100394,TRANSFER,3529.64,100016,Virement vers épargne - 3529.64 MAD,2024-08-29 14:04:24
100136,TRANSFER,243.86,100383,Transfert international - 243.86 MAD,2024-08-29 16:30:26
100238,TRANSFER,3544.79,100216,Virement familial - 3544.79 MAD,2024-08-29 19:36:12
100374,TRANSFER,2565.36,100130,Virement vers épargne - 2565.36 MAD,2024-08-29 19:53:45
100099,TRANSFER,3097.9,100091,Virement familial - 3097.9 MAD,2024-08-29 21:10:25
100517,TRANSFER,4042.36,100258,Virement familial - 4042.36 MAD,2024-08-29 21:12:43
100465,TRANSFER,3104.58,100468,Virement vers épargne - 3104.58 MAD,2024-08-29 22:49:13
100505,WITHDRAW,3989.45,,Retrait au distributeur - 3989.45 MAD,2024-08-30 04:06:19
100438,WITHDRAW,4788.36,,Retrait guichet - 4788.36 MAD,2024-08-30 05:43:21
100333,TRANSFER,822.49,100429,Virement permanent - 822.49 MAD,2024-08-30 06:41:09
100166,DEPOSIT,1638.44,,Dépôt mensuel - 1638.44 MAD,2024-08-30 07:00:35
100169,DEPOSIT,1386.0,,Dépôt mensuel - 1386.0 MAD,2024-08-30 08:32:35
100548,WITHDRAW,4739.54,,Retrait bancaire - 4739.54 MAD,2024-08-30 10:37:33
100202,TRANSFER,4995.36,100068,Virement familial - 4995.36 MAD,2024-08-30 13:03:45
100327,TRANSFER,894.6,100137,Virement permanent - 894.6 MAD,2024-08-30 19:04:46
100390,WITHDRAW,1819.56,,Prélèvement mensuel - 1819.56 MAD,2024-08-30 19:35:46
100576,DEPOSIT,2372.49,,Dépôt mensuel - 2372.49 MAD,2024-08-30 20:19:06
100213,TRANSFER,1768.26,100242,Virement familial - 1768.26 MAD,2024-08-30 20:43:14
100240,TRANSFER,3141.97,100225,Paiement de loyer - 3141.97 MAD,2024-08-30 21:25:50
100168,TRANSFER,535.48,100456,Paiement fournisseur - 535.48 MAD,2024-08-31 01:31:01
100519,DEPOSIT,2825.77,,Dépôt par chèque - 2825.77 MAD,2024-08-31 02:41:44
100221,TRANSFER,806.42,100531,Paiement de loyer - 806.42 MAD,2024-08-31 05:49:23
100591,WITHDRAW,4914.38,,Retrait en espèces - 4914.38 MAD,2024-08-31 10:06:15
100064,WITHDRAW,4934.15,,Retrait en espèces - 4934.15 MAD,2024-08-31 14:06:52
100153,WITHDRAW,3220.17,,Retrait en espèces - 3220.17 MAD,2024-08-31 14:41:19
100032,WITHDRAW,760.4,,Retrait en espèces - 760.4 MAD,2024-08-31 17:57:08
100195,WITHDRAW,3980.99,,Retrait bancaire - 3980.99 MAD,2024-08-31 20:14:46
100180,TRANSFER,3688.12,100364,Paiement fournisseur - 3688.12 MAD,2024-08-31 20:19:29
100282,DEPOSIT,1876.82,,Dépôt de salaire - 1876.82 MAD,2024-08-31 23:16:21
100327,WITHDRAW,4965.75,,Retrait en espèces - 4965.75 MAD,2024-08-31 23:32:59
100494,DEPOSIT,3292.53,,Dépôt par chèque - 3292.53 MAD,2024-09-01 00:55:27
100257,TRANSFER,3250.71,100091,Virement familial - 3250.71 MAD,2024-09-01 01:24:36
100390,TRANSFER,1181.51,100384,Paiement de facture - 1181.51 MAD,2024-09-01 02:15:43
100577,WITHDRAW,4507.51,,Prélèvement mensuel - 4507.51 MAD,2024-09-01 02:21:13
100376,TRANSFER,2344.24,100363,Virement permanent - 2344.24 MAD,2024-09-01 12:19:22
100502,DEPOSIT,2591.87,,Dépôt en espèces - 2591.87 MAD,2024-09-01 13:25:40
100188,DEPOSIT,3789.26,,Dépôt en espèces - 3789.26 MAD,2024-09-01 16:46:44
100377,TRANSFER,4568.38,100387,Transfert international - 4568.38 MAD,2024-09-01 17:13:45
100092,WITHDRAW,276.05,,Retrait en espèces - 276.05 MAD,2024-09-01 17:54:07
100600,WITHDRAW,784.07,,Retrait guichet - 784.07 MAD,2024-09-01 19:16:15
100454,TRANSFER,4895.85,100155,Transfert international - 4895.85 MAD,2024-09-02 00:22:05
100524,WITHDRAW,4356.13,,Retrait en espèces - 4356.13 MAD,2024-09-02 00:22:09
100207,TRANSFER,1753.92,100443,Virement permanent - 1753.92 MAD,2024-09-02 00:31:43
100138,WITHDRAW,1489.1,,Retrait guichet - 1489.1 MAD,2024-09-02 00:37:59
100376,TRANSFER,4048.22,100441,Paiement de loyer - 4048.22 MAD,2024-09-02 13:22:29
100509,TRANSFER,3724.25,100482,Paiement fournisseur - 3724.25 MAD,2024-09-02 14:26:44
100418,DEPOSIT,4055.1,,Dépôt de salaire - 4055.1 MAD,2024-09-02 15:24:38
100447,WITHDRAW,4316.57,,Paiement carte bancaire - 4316.57 MAD,2024-09-02 23:42:34
100264,DEPOSIT,1560.69,,Dépôt par chèque - 1560.69 MAD,2024-09-03 02:24:59
100089,TRANSFER,2332.02,100537,Règlement facture - 2332.02 MAD,2024-09-03 05:19:16
100438,DEPOSIT,4821.71,,Remboursement - 4821.71 MAD,2024-09-03 07:57:32
100062,TRANSFER,2205.53,100083,Virement familial - 2205.53 MAD,2024-09-03 08:42:29
100201,TRANSFER,190.82,100076,Transfert international - 190.82 MAD,2024-09-03 10:21:45
100434,TRANSFER,557.05,100276,Règlement facture - 557.05 MAD,2024-09-03 10:26:36
100394,TRANSFER,3765.79,100579,Paiement de facture - 3765.79 MAD,2024-09-03 10:44:54
100479,DEPOSIT,4173.82,,Remboursement - 4173.82 MAD,2024-09-03 14:44:23
100409,DEPOSIT,170.26,,Allocation mensuelle - 170.26 MAD,2024-09-03 15:15:12
100031,TRANSFER,2105.33,100517,Paiement de loyer - 2105.33 MAD,2024-09-03 17:11:10
100270,DEPOSIT,1088.76,,Dépôt mensuel - 1088.76 MAD,2024-09-03 17:58:58
100152,TRANSFER,4130.81,100056,Virement vers épargne - 4130.81 MAD,2024-09-04 05:13:00
100252,WITHDRAW,2208.12,,Retrait au distributeur - 2208.12 MAD,2024-09-04 06:44:48
100387,WITHDRAW,334.03,,Retrait en espèces - 334.03 MAD,2024-09-04 09:54:38
100075,TRANSFER,538.78,100363,Règlement facture - 538.78 MAD,2024-09-04 11:20:47
100381,WITHDRAW,4089.81,,Retrait bancaire - 4089.81 MAD,2024-09-04 14:38:55
100502,WITHDRAW,3163.15,,Retrait bancaire - 3163.15 MAD,2024-09-04 23:40:58
100023,DEPOSIT,1547.51,,Prime annuelle - 1547.51 MAD,2024-09-05 00:23:28
100479,TRANSFER,4400.24,100324,Règlement facture - 4400.24 MAD,2024-09-05 03:34:43
100512,DEPOSIT,232.09,,Dépôt de salaire - 232.09 MAD,2024-09-05 06:02:02
100223,DEPOSIT,4080.43,,Dépôt de salaire - 4080.43 MAD,2024-09-05 07:02:55
100563,TRANSFER,2047.68,100074,Transfert international - 2047.68 MAD,2024-09-05 09:19:44
100006,WITHDRAW,619.18,,Prélèvement mensuel - 619.18 MAD,2024-09-05 16:48:55
100225,WITHDRAW,4609.0,,Paiement carte bancaire - 4609.0 MAD,2024-09-05 18:49:05
100105,WITHDRAW,1776.51,,Retrait guichet - 1776.51 MAD,2024-09-06 00:25:16
100245,TRANSFER,1965.98,100464,Virement familial - 1965.98 MAD,2024-09-06 04:39:22
100323,WITHDRAW,287.27,,Retrait en espèces - 287.27 MAD,2024-09-06 06:13:46
100520,TRANSFER,240.25,100471,Virement permanent - 240.25 MAD,2024-09-06 07:01:54
100308,TRANSFER,4262.05,100413,Règlement facture - 4262.05 MAD,2024-09-06 08:23:27
100229,TRANSFER,630.09,100446,Paiement de loyer - 630.09 MAD,2024-09-06 08:29:09
100130,DEPOSIT,3821.69,,Dépôt en espèces - 3821.69 MAD,2024-09-06 09:50:20
100318,DEPOSIT,4944.91,,Allocation mensuelle - 4944.91 MAD,2024-09-06 12:55:13
100150,DEPOSIT,2928.68,,Allocation mensuelle - 2928.68 MAD,2024-09-06 15:56:46
100493,TRANSFER,1357.39,100124,Virement familial - 1357.39 MAD,2024-09-06 21:25:33
100164,DEPOSIT,3875.31,,Allocation mensuelle - 3875.31 MAD,2024-09-07 00:53:16
100448,DEPOSIT,982.45,,Dépôt de salaire - 982.45 MAD,2024-09-07 01:33:41
100078,DEPOSIT,2705.94,,Dépôt mensuel - 2705.94 MAD,2024-09-07 04:38:33
100233,DEPOSIT,1355.45,,Remboursement - 1355.45 MAD,2024-09-07 07:04:37
100458,DEPOSIT,3871.06,,Dépôt mensuel - 3871.06 MAD,2024-09-07 07:49:58
100187,TRANSFER,1793.95,100277,Règlement facture - 1793.95 MAD,2024-09-07 08:00:49
100135,TRANSFER,1398.02,100098,Paiement de facture - 1398.02 MAD,2024-09-07 10:50:25
100465,WITHDRAW,1526.97,,Retrait bancaire - 1526.97 MAD,2024-09-07 13:36:59
100431,WITHDRAW,3661.14,,Prélèvement mensuel - 3661.14 MAD,2024-09-07 15:28:53
100573,DEPOSIT,3300.07,,Prime annuelle - 3300.07 MAD,2024-09-07 18:46:49
100304,WITHDRAW,4265.96,,Prélèvement mensuel - 4265.96 MAD,2024-09-07 22:32:41
100054,TRANSFER,2596.7,100578,Paiement de loyer - 2596.7 MAD,2024-09-08 02:56:27
100551,DEPOSIT,308.28,,Prime annuelle - 308.28 MAD,2024-09-08 04:53:59
100334,DEPOSIT,4402.65,,Allocation mensuelle - 4402.65 MAD,2024-09-08 08:20:27
100361,TRANSFER,798.77,100001,Virement vers épargne - 798.77 MAD,2024-09-08 08:31:37
100312,WITHDRAW,3808.37,,Paiement carte bancaire - 3808.37 MAD,2024-09-08 09:46:31
100335,TRANSFER,1737.07,100250,Paiement de loyer - 1737.07 MAD,2024-09-08 11:37:18
100305,DEPOSIT,3007.01,,Versement client - 3007.01 MAD,2024-09-08 13:10:20
100406,DEPOSIT,4091.18,,Dépôt mensuel - 4091.18 MAD,2024-09-08 18:25:36
100040,DEPOSIT,4414.54,,Dépôt par chèque - 4414.54 MAD,2024-09-08 20:50:32
100478,WITHDRAW,2789.93,,Retrait en espèces - 2789.93 MAD,2024-09-09 00:47:23
100574,TRANSFER,2167.16,100482,Transfert international - 2167.16 MAD,2024-09-09 01:03:19
100527,TRANSFER,3353.15,100074,Paiement de loyer - 3353.15 MAD,2024-09-09 09:00:09
100482,WITHDRAW,4157.48,,Retrait en espèces - 4157.48 MAD,2024-09-09 15:11:34
100015,TRANSFER,1831.74,100408,Virement permanent - 1831.74 MAD,2024-09-09 16:34:17
100222,DEPOSIT,3916.81,,Dépôt mensuel - 3916.81 MAD,2024-09-09 18:13:48
100381,TRANSFER,3390.01,100210,Paiement de facture - 3390.01 MAD,2024-09-09 18:22:05
100164,WITHDRAW,3953.95,,Paiement carte bancaire - 3953.95 MAD,2024-09-09 19:59:55
100168,TRANSFER,1441.77,100226,Règlement facture - 1441.77 MAD,2024-09-09 22:56:36
100324,DEPOSIT,112.53,,Versement client - 112.53 MAD,2024-09-10 01:23:25
100025,DEPOSIT,359.68,,Dépôt mensuel - 359.68 MAD,2024-09-10 04:42:23
100159,TRANSFER,4821.56,100586,Règlement facture - 4821.56 MAD,2024-09-10 08:54:35
100152,TRANSFER,1821.92,100048,Transfert international - 1821.92 MAD,2024-09-10 09:23:18
100138,WITHDRAW,3307.68,,Retrait guichet - 3307.68 MAD,2024-09-10 10:18:44
100595,TRANSFER,4204.25,100589,Paiement de facture - 4204.25 MAD,2024-09-10 15:28:22
100331,DEPOSIT,1856.84,,Allocation mensuelle - 1856.84 MAD,2024-09-10 21:00:21
100400,TRANSFER,2224.96,100457,Paiement de facture - 2224.96 MAD,2024-09-10 22:31:20
100557,WITHDRAW,2368.51,,Prélèvement mensuel - 2368.51 MAD,2024-09-11 00:11:33
100540,DEPOSIT,2233.16,,Dépôt de salaire - 2233.16 MAD,2024-09-11 01:19:26
100393,TRANSFER,781.55,100539,Paiement fournisseur - 781.55 MAD,2024-09-11 01:53:23
100363,DEPOSIT,462.38,,Dépôt en espèces - 462.38 MAD,2024-09-11 01:59:09
